y_test,y_pred
85.0,81.55928333333333
25.0,40.032875
105.0,97.45483333333333
25.0,30.178083333333333
37.0,38.69825
50.0,46.26491666666667
65.0,58.984750000000005
60.0,55.994249999999994
35.0,36.3275
40.0,39.08166666666667
60.0,53.74525
92.5,86.67225
30.0,36.2855
60.0,37.28970833333334
90.0,85.51201666666667
37.0,41.24639583333334
84.0,80.1165
37.0,37.645583333333335
50.0,46.30158333333333
32.5,35.19791666666667
25.0,32.372
23.0,31.81425
30.0,32.238708333333335
55.625,52.992666666666665
60.0,48.262059523809526
95.0,90.56641666666665
60.0,68.05596666666665
25.0,30.4115
60.0,53.0865
22.0,27.817
25.0,30.19108333333333
85.0,83.0415
91.5,90.71816666666666
75.0,75.34051666666666
95.0,88.15801666666667
25.0,29.961500000000004
90.0,86.653
95.0,91.52568333333333
95.0,88.40545
100.0,93.36781666666667
45.0,60.97675
80.0,81.49783333333333
95.0,90.17578333333333
70.0,72.70425
90.0,87.57166666666666
95.0,87.87666666666665
100.0,92.52575
95.6666666666667,92.50281666666721
90.0,85.52985000000001
65.0,70.01758333333335
100.0,93.82768333333334
95.0,80.722
80.0,80.82655
100.0,95.7964642857143
80.0,82.45425000000002
22.0,32.67625833333333
45.0,43.458916666666674
60.0,55.1375
45.0,42.71516666666666
78.0,78.42645
78.0,77.3586
78.0,75.81551666666668
90.0,86.42528333333333
90.0,81.04065
102.5,96.65605
65.0,82.05541666666667
37.0,43.533166666666666
37.0,43.533166666666666
57.5,55.186773809523814
70.0,62.914249999999996
37.5,37.52175
42.5,40.151
45.0,51.65466666666667
100.0,82.32386666666667
35.0,51.252933333333324
77.0,78.01083333333332
56.5,51.026916666666665
22.0,27.95066666666667
30.0,44.78695833333333
22.0,28.55525
35.0,37.154
62.5,56.23770833333334
37.0,37.2485
30.0,34.88833333333334
46.0,43.24966666666666
37.0,62.85419166666668
37.0,37.89825
22.0,27.31325
22.0,28.960416666666664
30.0,32.945416666666674
37.0,36.973
25.0,30.263666666666666
22.0,28.561875
50.0,38.286875
52.5,49.78883333333333
35.0,38.91375
80.0,67.03564285714286
39.0,39.40033333333333
52.5,53.24875
50.0,47.331958333333326
22.0,28.712625
35.0,38.28333333333334
50.0,45.62875
45.0,43.293166666666664
30.0,32.569625
80.0,65.55279166666665
70.0,59.54591666666667
40.0,36.86566666666667
22.0,27.9015
25.0,30.38075
21.0,27.160916666666665
30.0,35.11410416666667
65.0,55.651
22.0,28.9805
33.5,34.69275
37.0,37.82541666666666
55.0,42.99054166666667
37.0,38.433
30.0,32.36525
25.0,30.49983333333333
22.0,27.854916666666668
30.0,35.12158333333333
23.5,29.547
35.25,37.722583333333326
42.0,40.58025
37.0,39.5305
22.0,28.114166666666666
85.0,81.995
27.5,34.60483333333334
35.0,38.47875
41.6666666666667,41.2293749999999
55.0,51.30141666666666
33.5,34.39533333333333
45.0,43.24625
85.0,81.38935000000001
90.0,83.85983333333334
52.5,47.52208333333333
37.0,37.84425000000001
27.5,43.81258333333333
22.0,28.111583333333332
22.0,29.02775
40.0,41.45483333333333
70.0,67.90766666666666
30.0,33.39291666666667
37.0,38.57425
86.5,84.92331666666666
50.0,40.04495833333333
22.0,28.187458333333332
22.0,28.53675
97.5,89.57825
35.0,37.602833333333336
27.5,32.0325
22.0,31.462666666666667
22.0,37.574916666666674
90.0,86.70661666666669
37.0,37.55683333333334
36.0,38.943583333333336
37.0,38.262125
37.0,38.467333333333336
37.0,41.06983333333333
37.0,47.59716666666667
35.0,36.74533333333333
40.0,49.55958333333333
55.0,58.352666666666664
37.5,38.77474999999999
37.0,38.11491666666667
45.0,43.91983333333334
90.0,84.64425
19.0,27.640416666666667
57.5,65.31591666666667
50.0,45.16558333333334
90.0,87.52521666666668
37.0,37.94616666666666
25.0,42.64641666666667
30.0,32.82583333333333
30.0,33.90963095238095
30.0,32.63625
35.0,35.63175
37.0,38.013416666666664
20.0,25.540041666666667
70.0,60.67027380952381
37.0,37.73
22.0,29.23425
22.0,28.489
22.0,27.793
35.0,37.578916666666665
55.0,62.6546
85.0,84.54286666666667
39.5,39.385
37.0,36.947333333333326
85.0,81.50642500000002
40.0,44.51125
35.0,36.81066666666666
22.5,29.137583333333335
22.5,27.461
22.5,28.601833333333335
37.0,37.72975
27.5,32.90770833333334
55.0,52.96621666666667
65.0,59.260025
65.0,59.58841666666667
29.0,36.06121666666667
22.0,28.47325
95.0,88.27525
33.5,34.54783333333334
50.0,46.26066666666667
37.25,37.78325
47.5,44.94775
22.5,30.036583333333333
38.0,36.515520833333326
30.0,32.14158333333334
22.0,29.416666666666668
60.0,63.84486666666666
37.0,37.455375
30.0,34.3295
58.3333333333333,60.131166666667205
37.0,39.539
60.0,56.4854
91.0,86.8666
85.0,82.40797500000001
50.0,50.30029166666667
75.0,63.59091666666667
67.5,60.12935119047619
55.0,49.04291666666666
30.0,33.8495
40.0,40.0250625
22.0,27.600166666666667
85.0,78.09933333333335
65.0,58.016
45.0,43.608583333333335
99.0,78.03066666666666
30.0,33.24925
87.0,83.85076666666666
37.0,38.9675
37.0,37.03991666666667
60.0,52.804249999999996
41.6666666666667,40.62270833333327
60.0,46.01033333333333
60.0,56.380208333333336
52.5,51.19519345238099
50.0,48.3075
43.0,40.60566666666667
60.0,53.75625
75.0,74.71558333333334
37.0,39.85
25.0,36.27791666666667
65.0,64.30583333333334
70.0,72.04226666666666
70.0,68.16629166666667
40.0,41.09379166666666
22.0,25.390666666666668
30.0,34.47025
55.0,49.847125
95.0,88.3981
85.0,79.98466666666666
57.5,53.262125
72.5,71.8576
60.0,66.9905
45.0,50.633375
55.0,57.160833333333336
55.0,57.933000000000014
55.0,59.47710000000001
85.0,78.56116666666667
37.0,37.70675
95.0,90.53814999999999
75.0,76.11720000000001
22.0,28.00125
22.0,28.54075
37.0,37.65775
50.0,45.79225
50.0,46.91425
37.0,38.455
30.0,33.221
32.0,34.79525
41.6666666666667,41.378999999999905
30.0,32.797916666666666
22.0,27.203625
37.0,37.934958333333356
37.0,37.65175
34.25,35.74991666666667
37.0,37.17491666666666
20.0,26.58025
30.0,33.43991666666667
45.0,42.4775
45.0,45.418166666666664
65.0,42.11216666666667
60.0,57.276875
37.0,48.45591904761901
70.0,71.57085000000001
85.0,84.77636666666666
22.0,31.91375
22.0,37.89481845238095
50.0,44.67783333333334
42.5,40.994875
22.0,28.055333333333333
100.0,93.26516666666667
53.0,54.37905
22.0,27.392625
60.0,57.26466666666666
50.0,46.47683333333334
27.5,30.58866666666667
115.0,105.21216666666669
22.0,27.20375
30.0,32.68291666666667
35.0,35.61125
60.0,64.51708333333333
67.5,56.86577083333333
22.0,28.69216666666667
46.0,43.31775
22.5,40.51504166666667
22.0,27.954666666666665
43.0,41.33958333333334
75.0,71.642875
75.0,71.23299999999999
70.0,67.19841666666667
62.5,67.61510000000001
73.75,73.78316666666667
81.0,79.88918333333334
81.0,78.43960000000001
81.0,79.83771666666667
81.0,78.03599166666669
84.0,79.918
37.0,39.61475
62.5,57.74491666666666
97.0,93.59035
55.0,49.19716666666666
55.0,49.86420833333333
55.0,49.564625
59.0,42.08575
59.0,54.71633333333334
59.0,52.10125
55.0,63.760666666666665
80.0,79.381
55.0,65.97348095238094
48.0,45.510875
67.5,62.20045833333334
92.5,89.22585000000001
98.0,77.29983333333332
15.0,24.33133333333334
70.0,67.09883333333335
40.0,43.483583333333335
52.5,47.93625
55.0,50.145
37.0,38.479875
52.5,48.15341666666667
75.0,77.7555
40.0,39.0505
80.0,81.88003333333333
65.0,67.263
85.0,82.5993
80.0,78.80575
70.0,71.4785
66.0,69.56360000000001
65.0,65.63641666666666
80.0,79.74686666666666
56.0,64.091225
56.0,64.46456666666667
40.0,43.67766666666667
50.0,51.290666666666674
40.0,42.90271428571429
50.0,49.452291666666675
37.0,43.869375
22.0,28.50625
45.0,42.46033333333333
30.0,33.17058333333333
57.5,51.328380952380954
29.5,32.84183333333333
37.0,36.953125
25.0,29.304583333333333
22.0,39.489075
30.0,33.44716666666666
30.0,44.628416666666666
50.0,45.86441666666666
30.0,32.91825
35.0,37.60849999999999
37.25,37.72389017857142
75.0,73.3085
38.5,38.82770833333333
45.0,41.35425
25.0,30.491625
55.0,62.14725
25.0,31.38958333333333
41.6666666666667,41.343916666666566
95.0,83.953725
65.0,65.93983333333333
45.0,47.80748214285714
55.0,52.4101375
55.0,54.183625
37.0,41.161208333333335
90.0,86.0335
55.0,50.14513095238095
37.5,38.04008333333333
37.5,39.97465833333334
37.0,39.80508333333333
25.0,27.42925
25.0,27.42925
40.0,41.98683333333334
65.0,58.46525
38.5,39.58533333333334
70.0,63.906875
37.0,38.223041666666674
50.0,45.358916666666666
35.0,37.99933333333333
77.5,76.4735
50.0,49.614666666666665
21.0,27.292616666666664
60.0,61.77425
50.0,36.65025
30.0,31.540916666666668
37.0,35.076766666666664
55.0,53.711585317460305
30.0,41.39625
42.5,41.391
34.0,38.53425
42.5,42.80975
40.0,40.70341666666667
45.0,45.560333333333325
40.0,38.81725
40.0,39.20191666666667
30.0,33.03533333333333
30.0,34.82558333333333
60.0,56.356
60.0,54.52445833333333
50.0,49.265
45.0,42.98533333333334
35.0,36.238
65.0,56.216895833333325
37.0,38.45325
50.0,46.785916666666665
50.0,46.019416666666665
37.0,37.23583333333333
42.0,44.53175
40.0,48.535041666666665
40.0,39.41420833333333
40.0,40.657583333333335
75.0,76.1575
30.0,33.01361666666667
37.0,36.8815
25.0,38.482208333333325
25.0,27.998
25.0,31.40125
25.0,31.210541666666664
25.0,31.004916666666666
25.0,28.05225
60.0,39.79410416666667
65.0,65.98683333333332
25.0,31.147083333333335
25.0,30.195
50.0,45.52816666666667
60.0,39.172958333333334
60.0,52.190125
50.0,46.5055
55.0,52.55829166666666
65.0,64.74675
65.0,64.97691666666668
45.0,47.14029166666666
50.0,44.61120833333333
50.0,47.16875000000001
60.0,56.49783333333333
32.5,37.2805
45.0,46.78304166666666
25.0,35.99429166666667
57.5,52.47941666666667
50.0,47.00216666666667
30.0,34.327333333333335
37.0,37.61208333333334
32.5,34.57533333333333
32.5,34.455875
40.0,42.5315
65.0,68.882
13.0,20.468875
37.0,39.73120833333333
67.5,67.09458333333335
50.0,45.70081666666667
37.0,38.59766666666667
45.0,43.03875
30.0,33.02
50.0,50.25066666666667
40.0,41.117375
30.0,32.4945
95.0,92.0868
62.0,41.101499999999994
28.0,32.150375000000004
40.0,40.61175
30.0,33.38216666666666
40.0,40.0015
20.0,28.501541666666668
35.0,35.52208333333333
30.0,33.6345
51.0,47.13116666666667
25.0,31.427666666666667
49.0,50.53424999999999
72.5,73.14256666666665
60.0,56.25825
40.0,47.21333333333334
50.0,48.938
45.0,45.869458333333334
25.0,28.865708333333338
37.0,40.772
45.0,46.99704166666666
55.0,58.821250000000006
22.0,28.02166666666667
35.0,36.44441666666667
65.0,56.33875
65.0,54.66833333333334
37.0,37.464
37.0,37.826708333333336
50.0,45.4985
80.0,65.5531190476191
72.0,54.98087499999999
65.0,60.4435
60.0,62.901500000000034
60.0,59.42800000000001
42.5,46.109291666666664
25.0,35.75875
30.0,39.476666666666674
22.0,24.985166666666665
25.0,31.488916666666665
45.0,44.57525
7.0,31.19475
90.0,88.89516666666665
22.0,29.59725
47.5,44.892583333333334
70.0,73.85475
70.0,73.48153333333335
75.0,77.51
75.0,76.73861666666667
76.5,77.7404
75.0,77.19394999999999
100.0,92.51535000000001
97.5,80.28621666666668
70.0,73.16753333333332
37.0,37.57841666666667
45.0,42.15316666666667
45.0,38.88366666666667
45.0,43.926
37.0,38.3265
50.0,47.21475
60.0,55.50345833333333
37.5,37.719
50.0,50.40760000000001
50.0,52.621208333333335
55.0,53.897000000000006
40.0,43.90258333333333
25.0,29.649875
60.0,62.636250000000004
70.0,69.37525
70.0,69.57141666666668
70.0,69.54295833333335
37.0,38.00525
55.0,49.1075
45.0,44.771
102.0,92.54343333333335
90.0,86.77326666666666
100.0,92.67193333333333
100.0,83.48039999999999
100.0,93.12823333333336
25.0,29.96091666666667
50.0,44.71675
40.0,37.58
57.5,59.439833333333326
22.5,36.303541666666675
75.0,76.4611
75.0,73.9195
40.0,39.63066666666667
55.0,53.350458333333336
45.0,42.1305
60.0,64.00151666666666
45.0,44.210249999999995
47.5,46.814625
75.0,78.93248333333332
50.0,47.35808333333333
55.0,65.5531190476191
97.0,93.2035
60.0,52.45135416666667
37.0,39.51475
70.0,73.99429999999998
22.0,42.89911666666667
80.0,77.17233333333333
85.0,78.47054999999999
55.0,62.891033333333326
70.0,73.833
60.0,65.65025
63.75,66.17925
50.0,56.82
37.0,51.80756666666666
85.0,82.64425
85.0,80.60741666666665
70.0,73.56841666666668
60.0,64.25585
70.0,70.6985
60.0,65.78358333333333
60.0,66.3395
70.0,63.755916666666664
65.0,54.77716666666667
30.0,33.800375
45.0,45.4668125
37.0,37.79858333333333
30.0,33.07541666666667
40.0,39.690916666666666
40.0,41.936666666666675
22.0,27.5355
62.5,56.71929166666666
37.0,40.03825
60.0,55.10458333333333
