y_test,y_pred
45.0,41.690583333333336
35.0,36.46933333333334
40.0,41.807625
35.0,35.853833333333334
45.0,42.409416666666665
85.0,82.02575
90.0,85.30435
70.0,71.9846
45.0,54.72075
85.0,82.36491666666666
85.0,82.28923333333333
70.0,71.36841666666666
90.0,86.0375
60.0,71.46555
100.0,91.65445000000001
90.0,85.04420000000002
90.0,75.2881
75.0,77.01658333333334
80.0,79.1302
80.0,79.7365
90.0,85.93385
90.0,85.77141666666665
90.0,86.50775
85.0,81.2288
80.0,78.33954166666668
65.0,69.9202
58.75,54.526833333333336
60.0,65.98008333333334
30.0,32.44416666666667
37.0,37.842416666666665
35.0,41.152375
45.0,43.761166666666675
72.5,73.55802857142857
65.0,69.744225
80.0,79.29129999999999
60.0,66.49535
90.0,85.80196666666667
70.0,72.00115714285715
65.0,69.42058333333333
60.0,64.95435
65.0,68.84545833333334
50.0,46.3875
45.0,46.374916666666664
60.0,47.31113333333333
65.0,56.541
55.0,52.02596666666667
43.0,41.1195
80.0,79.203
60.0,52.03875
30.0,34.71766666666667
60.0,51.85175
40.0,41.2375
95.0,86.31435
40.0,42.563500000000005
30.0,33.370524999999994
50.0,49.9205
50.0,44.023375
60.0,53.168416666666666
40.0,41.2375
55.0,52.30625
80.0,65.06216666666667
60.0,54.065916666666666
20.0,30.471375
45.0,43.131125
55.0,62.616446428571464
30.0,35.958
55.0,49.4945
26.0,31.262625
38.0,38.330666666666666
80.0,76.34467500000001
75.0,75.58745
37.0,37.83508333333334
25.0,31.754416666666664
90.0,85.946
50.0,56.91975
65.0,65.45966666666668
55.0,58.61066666666667
55.0,59.10258333333333
83.0,77.04143333333332
70.0,68.17375
63.0,64.07451666666667
55.0,65.05103333333334
60.0,62.52750000000001
87.0,79.58833333333334
70.0,69.17591666666665
47.5,54.39818333333334
70.0,67.27325
90.0,87.23108333333333
30.0,37.743291666666664
50.0,46.43899999999999
40.0,39.4945
25.0,30.646583333333336
40.0,38.82983333333333
70.0,62.914583333333326
53.5,50.79741666666667
37.0,37.29441666666667
40.0,41.415
55.0,52.615583333333326
37.5,38.106166666666674
39.5,39.57154166666667
55.0,51.304812500000004
55.0,52.58359166666666
45.0,44.47875
47.5,46.58667976190476
40.0,48.54516666666667
60.0,51.53916666666667
35.0,36.8635
30.0,33.90975
80.0,77.91151666666666
90.0,87.12878333333335
28.0,32.24858333333333
65.0,65.36775
40.0,42.05908333333333
34.0,35.385
45.0,42.98941666666667
44.0,38.788083333333326
60.0,65.62443333333333
99.0,75.368875
80.0,79.93025
75.0,75.89838333333333
74.0,73.55802857142857
45.0,55.9141
70.0,72.02291666666667
99.0,78.87618333333334
80.0,79.46935
75.0,74.067875
70.0,72.85028333333332
75.0,76.6622
99.0,92.25055000000002
70.0,70.768
37.0,37.58025
45.0,46.193416666666664
45.0,42.62825
70.0,70.28708333333334
60.0,52.30258333333333
60.0,56.0525
55.0,46.33025
80.0,79.97251666666666
30.0,34.83695833333334
70.0,71.97025
95.0,87.84358333333333
52.5,47.19591666666667
37.0,39.099083333333326
22.0,28.551166666666663
37.5,40.185666666666656
55.0,50.911
60.0,54.01615
27.5,28.5685
60.0,55.82475
55.0,51.14779166666667
80.0,79.76335
75.0,73.93976666666666
75.0,76.17626666666666
80.0,76.95845000000001
57.5,64.62371666666667
30.0,33.69125
45.0,46.14805952380953
50.0,48.72470833333334
60.0,57.71875
30.0,34.5035
45.0,46.09654166666667
22.0,28.19075
70.0,72.57125
98.0,89.49375
37.0,41.1544375
55.0,49.855958333333334
70.0,64.01408333333333
35.0,42.16441666666667
23.5,29.07058333333333
75.0,60.899125
25.0,30.3425
45.0,45.94125
37.0,38.42666666666666
45.0,44.483041666666665
35.0,36.38141666666667
55.0,58.585
92.5,85.7767
85.0,80.9755
60.0,54.69258333333333
45.0,52.35508333333333
40.0,39.23175
42.5,41.19504166666667
42.5,41.754416666666664
60.0,55.3385
50.0,45.233
37.0,38.5785
95.0,88.91875
65.0,68.55228333333332
22.0,27.368916666666664
45.0,42.51066666666667
30.0,34.14911666666667
30.0,33.31766666666667
30.0,33.83425
30.0,33.44575
45.0,42.52775
45.0,42.73891666666666
37.0,38.46258333333333
40.0,40.31825
22.0,28.26125
30.0,38.144375
30.0,33.0715
50.0,53.42515476190482
37.0,38.780583333333325
37.0,38.61122619047619
70.0,57.48625
45.0,42.902375
22.0,29.45
60.0,55.61458333333333
22.0,27.00925
37.0,37.8575
37.0,37.42441666666667
22.0,36.203
32.5,35.40575
40.0,38.093833333333336
65.0,55.41341666666666
45.0,41.55191666666666
55.0,48.72266666666666
65.0,63.149
80.0,77.79005
22.0,28.268208333333334
45.0,47.83566666666666
40.0,44.44620833333334
45.0,46.961625
35.0,36.92408333333333
55.0,53.05971666666667
68.75,49.62270833333333
37.0,38.33897916666667
75.0,75.14948333333332
75.0,77.03083333333333
22.0,28.71475
45.0,49.07058333333333
37.0,36.86008333333333
28.75,41.81841666666667
28.75,32.786166666666674
40.0,40.15825
33.0,34.85033333333333
65.0,60.219875
25.0,30.836
27.5,32.004125
55.0,61.647933333333334
49.0,50.32091666666666
95.0,88.12886666666667
90.0,87.40066666666667
92.5,87.22716666666666
92.5,86.92470000000002
92.5,76.56658333333333
92.5,85.40568333333333
35.0,35.73675
52.0,47.696464285714285
30.0,33.7205
42.5,41.15424999999999
45.0,45.03816666666666
22.0,29.702158333333333
30.0,33.601
45.0,46.513875
33.75,36.7895
33.75,36.625833333333325
30.0,33.20575
50.0,46.897499999999994
37.0,37.4305
22.0,27.809583333333332
40.0,39.6625
40.0,39.90766666666667
25.0,33.0168
28.0,32.10625
55.0,57.551500000000004
55.0,56.804083333333345
25.0,29.3391875
30.0,32.6705
45.0,43.428875
65.0,73.19658333333334
100.0,93.26383333333332
88.0,86.24516666666668
90.0,87.59108333333334
100.0,95.44625
75.0,76.71428333333333
80.0,80.78583333333333
60.0,68.6629
60.0,66.904
60.0,66.07541666666667
80.0,79.27608333333335
75.0,84.36918333333334
80.75,81.87316666666666
120.0,104.88186666666667
75.0,74.48070000000001
70.0,74.13295000000001
90.0,85.80508333333333
100.0,95.19518333333333
95.0,88.79886666666667
95.0,89.75241666666666
90.0,87.57293333333334
30.0,33.27408333333333
55.0,52.44833333333333
80.0,77.535
50.0,47.15191666666667
60.0,55.149291666666656
43.0,40.34425
75.0,78.04516666666666
95.0,91.529
42.0,40.32525
25.0,29.32516666666667
37.0,37.717
28.0,33.49941666666667
45.0,42.76833333333333
70.0,71.87331666666667
62.5,52.55083333333334
22.0,28.215125
22.0,28.84025
45.0,42.769625
30.0,38.8575
34.5,36.693583333333336
22.0,28.4265
22.0,27.231333333333332
70.0,62.233333333333334
37.0,38.40641666666667
60.0,53.336916666666674
70.0,72.8209
23.0,29.622166666666665
22.0,28.39391666666667
67.5,69.80821666666668
100.0,92.12914166666667
75.0,75.87824166666667
90.0,85.90411666666667
85.0,81.4651
78.5,77.16575
70.0,78.26859999999999
75.0,76.64728333333333
87.5,83.59416666666665
85.0,81.36716666666666
80.0,76.89110000000001
90.0,86.18435000000001
90.0,85.18575
80.0,79.56733333333332
80.0,79.790325
55.0,62.065549999999995
113.6,98.24783333333411
85.0,75.80691666666665
70.0,73.30021666666666
50.0,59.60759999999999
82.5,82.91454999999999
70.0,73.16914999999999
60.0,64.56341666666667
82.5,80.00085
82.5,79.67291666666665
92.5,88.60131666666666
55.0,62.75235
70.0,73.63969999999999
90.0,84.85783333333333
100.0,77.91725
85.0,81.16571666666665
50.0,44.79266666666667
45.0,45.829875
37.0,38.04166666666667
37.0,38.073416666666674
36.0,37.52716666666667
40.0,39.727875
55.0,57.561666666666675
65.0,64.62775000000002
45.0,42.29775
40.0,39.69858333333334
50.0,49.98558333333333
50.0,46.12195833333333
90.0,86.65201666666668
22.0,32.06016666666667
37.0,38.10955952380952
35.0,36.980708333333325
29.0,33.14816666666666
50.0,47.333625
42.0,44.792833333333334
65.0,74.98235000000001
53.0,49.256
37.0,41.010458333333325
52.5,61.646583333333325
55.0,48.93225
55.0,46.79058333333334
90.0,84.37335
60.0,64.0345
70.0,71.5035
70.0,67.94341666666668
75.0,72.22591666666666
90.0,81.23570833333333
75.0,72.56170833333334
55.0,59.183916666666676
60.0,62.14083333333334
60.0,61.01533333333334
60.0,67.9255
70.0,69.36216666666667
50.0,55.99743333333333
70.0,68.47716666666668
80.0,74.36370833333334
70.0,68.40491666666665
70.0,68.79141666666668
57.5,51.74458333333334
37.0,37.166
35.0,36.969416666666675
30.0,33.427
37.0,37.47425
37.0,37.36525
37.0,37.27108333333334
45.0,42.59491666666667
22.0,27.458166666666664
22.0,27.986416666666667
37.0,37.61333333333333
50.0,46.38525
50.0,49.09879166666667
35.0,35.48775
30.0,34.16270833333333
30.0,33.824416666666664
30.0,32.87125
37.0,37.9245
37.0,39.4235
37.0,38.7285
25.0,28.86958333333333
28.0,32.71241666666667
35.0,37.23766666666667
35.0,36.44275
30.0,36.919916666666666
40.0,38.61525
30.0,37.56224999999999
55.0,53.05895833333334
42.0,40.60499999999999
55.0,57.96233333333333
55.0,58.433433333333326
37.5,38.746916666666664
44.25,42.004416666666664
30.0,35.26991666666667
33.0,38.181375
70.0,64.87425
40.0,40.60579166666666
50.0,50.40675
90.0,79.52875
60.0,52.097458333333336
60.0,54.10633333333333
60.0,53.51025
60.0,51.99008333333333
60.0,52.683416666666666
28.5,32.2515
30.0,47.19066666666667
55.0,61.26875
31.0,33.43375
87.5,81.95046666666666
80.0,78.47751666666666
34.0,35.37341666666667
50.0,45.507
33.0,35.6355
22.0,28.20475
22.0,27.11975
70.0,72.84651666666666
80.0,67.57770833333335
90.0,86.34125
85.0,83.31116666666665
80.0,77.17245
90.0,83.56825
70.0,75.00641666666667
60.0,67.35941666666666
95.0,90.41494999999999
85.0,81.45958333333334
100.0,95.07670000000002
70.0,79.82929166666666
90.0,74.35935
85.0,82.81159999999998
90.0,86.03575
80.0,80.06525
80.0,77.5965
85.0,81.61645000000001
95.0,88.81621666666666
60.0,76.50564166666666
95.0,87.13075
80.0,79.69393333333333
90.0,75.39048333333334
60.0,66.11975
45.0,56.94425
80.0,79.52635714285714
70.0,72.46741666666665
85.0,82.5115
85.0,79.6611
90.0,84.16975
80.0,76.648
60.0,64.53335
70.0,71.84066666666666
90.0,84.33766666666668
90.0,86.3115
70.0,71.71975
55.0,61.8536
65.0,69.78951666666666
90.0,75.901875
70.0,75.37026666666667
80.0,78.98185000000001
75.0,75.76335
90.0,83.8311
70.0,72.25101666666666
55.0,59.99035
85.0,76.21283333333335
30.0,32.86991666666667
45.0,46.162875
37.0,40.778
70.0,73.51793333333333
87.0,85.88566666666665
87.0,86.23828333333334
70.0,74.596
95.0,90.68345
105.0,96.52551666666668
105.0,96.53269999999999
90.0,87.24796666666666
80.0,79.5175
60.0,67.50491666666667
70.0,72.75901666666667
99.5,93.26701666666666
80.0,79.48808333333332
98.0,92.09116666666665
95.0,84.37041666666667
95.0,90.47575
95.0,89.383875
70.0,74.5657
90.0,87.31451666666666
102.5,97.26791666666666
90.0,87.28658333333333
85.0,81.98383333333334
55.0,64.00495
85.0,79.9272
98.75,91.2
60.0,52.791375
30.0,33.053625
65.0,73.8481
30.0,32.8529375
72.5,62.77566666666667
37.0,38.25841666666666
50.0,74.7862595238095
60.0,55.86304166666667
34.0,36.35725
50.0,46.636916666666664
40.0,39.43775
60.0,53.06375
40.0,39.555958333333336
50.0,46.20766666666667
28.0,30.975333333333335
60.0,56.9959
50.0,47.71275
45.0,47.09920833333334
40.0,39.72575
45.0,44.29125
45.0,42.44116666666667
75.0,76.23935
50.0,45.7065
50.0,48.79958333333334
50.0,47.62058333333333
50.0,47.62560416666666
50.0,47.319541666666666
45.0,42.08808333333333
60.0,51.952
40.0,40.26775
40.0,51.474333333333334
42.5,43.37983333333333
66.25,49.507916666666674
60.0,53.079208333333334
50.0,47.45875
55.0,48.8835
35.0,39.49515
40.0,48.09300000000001
50.0,71.73809999999999
40.0,43.972458333333336
35.0,36.41575
48.5,46.7535
70.0,58.855333333333334
37.5,44.07175
20.0,34.55108333333334
60.0,55.61458333333333
60.0,56.741416666666666
65.0,60.72135
60.0,46.294113095238096
60.0,52.53975
30.0,33.77966666666667
60.0,54.92300000000001
70.0,61.825125
53.0,51.910833333333336
55.0,49.162916666666675
65.0,57.21158333333334
60.0,54.60433333333333
37.0,43.7545
70.0,61.614
